census_tract,zip_code,city,county
6007000501,95973,Chico,Butte 
6037910716,93550,Palmdale,Los Angeles
6013302010,94561,Oakley,Contra Costa
6037108103,91326,Porter Ranch,Los Angeles
6071010413,92256,Morongo Valley,San Bernardino
6065044907,92234,Cathedral City,Riverside 
6037463400,91107,Pasadena,Los Angeles
6019005516,93720,Fresno,Fresno 
6013359203,94547,Hercules,Contra Costa
6027000400,93514,Bishop,Inyo 
6037265520,90024,Los Angeles,Los Angeles
6085504806,94089,Sunnyvale,Santa Clara
6073014901,91941,La Mesa,San Diego
6037271702,90034,Los Angeles,Los Angeles
6037408503,91745,Hacienda Heights,Los Angeles
6037910810,91390,Santa Clarita,Los Angeles
6013331000,94519,Concord,Contra Costa
6001451504,94551,Livermore,Alameda 
6083002606,93437,Lompoc,Santa Barbara
6073014002,91945,Lemon Grove,San Diego
6001450603,94588,Pleasanton,Alameda 
6111007800,93065,Simi Valley,Ventura 
6037277000,90045,Los Angeles,Los Angeles
6001450602,94588,Pleasanton,Alameda 
6059099417,92649,Huntington Beach,Orange 
6085504413,95035,Milpitas,Santa Clara
6037300200,91214,La Crescenta,Los Angeles
6085508504,94086,Sunnyvale,Santa Clara
6059052524,92782,Tustin,Orange 
6073003213,92139,San Diego,San Diego
6059099225,92708,Fountain Valley,Orange 
6059110008,90720,Los Alamitos,Orange 
6075025403,94110,San Francisco,San Francisco
6059011707,92835,Fullerton,Orange 
6037910707,93550,Palmdale,Los Angeles
6065041912,92882,Corona,Riverside 
6037139502,91316,Encino,Los Angeles
6059011715,92870,Placentia,Orange 
6073016702,92040,Lakeside,San Diego
6053011303,93927,Greenfield,Monterey 
6089012000,96007,Anderson,Shasta 
6037920013,91350,Santa Clarita,Los Angeles
6037700901,90035,Los Angeles,Los Angeles
6073018611,92057,Oceanside,San Diego
6017031200,95667,Placerville,El Dorado
6113010602,95616,Davis,Yolo 
6073015601,92019,El Cajon,San Diego
6037571000,90713,Lakewood,Los Angeles
6087123300,95076,Watsonville,Santa Cruz
6071008800,92399,Yucaipa,San Bernardino
6085505700,95050,Santa Clara,Santa Clara
6095252706,94585,Suisun City,Solano 
6037141400,91436,Encino,Los Angeles
6073014601,91941,La Mesa,San Diego
6095252312,94534,Fairfield,Solano 
6111002901,93036,Oxnard,Ventura 
6071010021,92345,Hesperia,San Bernardino
6067004010,95831,Sacramento,Sacramento 
6075011800,94108,San Francisco,San Francisco
6037554518,90703,Cerritos,Los Angeles
6085505305,95051,Santa Clara,Santa Clara
6001450101,94568,Dublin,Alameda 
6073001300,92104,San Diego,San Diego
6067007013,95833,Sacramento,Sacramento 
6037137401,91364,Woodland Hills,Los Angeles
6067007428,95842,Sacramento,Sacramento 
6001403600,94610,Oakland,Alameda 
6059110007,90720,Los Alamitos,Orange 
6001431100,94546,Castro Valley,Alameda 
6019004214,93711,Fresno,Fresno 
6019006403,93633,Kings Canyon National PK,Fresno 
6071000108,91709,Chino Hills,San Bernardino
6095252313,94533,Fairfield,Solano 
6007003501,95948,Gridley,Butte 
6059074107,92704,Santa Ana,Orange 
6001423000,94703,Berkeley,Alameda 
6037901102,93536,Lancaster,Los Angeles
6073015100,91942,La Mesa,San Diego
6059011402,92831,Fullerton,Orange 
6065042716,92587,Sun City,Riverside 
6073019503,92083,Vista,San Diego
6073003103,92114,San Diego,San Diego
6037274202,90292,Marina del Rey,Los Angeles
6097153901,95448,Healdsburg,Sonoma 
6037700300,90069,West Hollywood,Los Angeles
6037137502,91364,Woodland Hills,Los Angeles
6059099604,92647,Huntington Beach,Orange 
6033000702,95457,Lower Lake,Lake 
6037101300,91042,Tujunga,Los Angeles
6071009717,92307,Apple Valley,San Bernardino
6083002205,93454,Santa Maria,Santa Barbara
6037431700,91007,Arcadia,Los Angeles
6001435200,94541,Hayward,Alameda 
6113011001,95695,Woodland,Yolo 
6001436000,94580,San Lorenzo,Alameda 
6037300600,91208,Glendale,Los Angeles
6073002301,92115,San Diego,San Diego
6037135202,91307,West Hills,Los Angeles
6085512032,95119,San Jose,Santa Clara
6001450743,94588,Pleasanton,Alameda 
6085505304,95051,Santa Clara,Santa Clara
6073009604,92120,San Diego,San Diego
6071000118,91709,Chino Hills,San Bernardino
6067008127,95621,Citrus Heights,Sacramento 
6075016000,94102,San Francisco,San Francisco
6071009713,92307,Apple Valley,San Bernardino
6019004405,93720,Fresno,Fresno 
6037143603,91602,North Hollywood,Los Angeles
6037462400,91104,Pasadena,Los Angeles
6111004505,93033,Oxnard,Ventura 
6029005501,93555,Ridgecrest,Kern 
6073018511,92054,Oceanside,San Diego
6023001200,95550,Korbel,Humboldt 
6059001102,90631,La Habra,Orange 
6071009710,92308,Apple Valley,San Bernardino
6067009311,95829,Sacramento,Sacramento 
6079010202,93446,Paso Robles,San Luis Obispo
6037403320,91765,Diamond Bar,Los Angeles
6037400900,91741,Glendora,Los Angeles
6085512022,95123,San Jose,Santa Clara
6073007600,92109,San Diego,San Diego
6081601605,94015,Daly City,San Mateo
6095252911,95687,Vacaville,Solano 
6097151308,94928,Rohnert Park,Sonoma 
6067002300,95818,Sacramento,Sacramento 
6067009317,95828,Sacramento,Sacramento 
6061021401,95648,Lincoln,Placer 
6013330000,94519,Concord,Contra Costa
6067007209,95673,Rio Linda,Sacramento 
6065044515,92240,Desert Hot Springs,Riverside 
6073009510,92124,San Diego,San Diego
6023011000,95540,Fortuna,Humboldt 
6067008130,95842,Sacramento,Sacramento 
6085500600,95126,San Jose,Santa Clara
6029003812,93312,Bakersfield,Kern 
6073012304,91910,Chula Vista,San Diego
6059032061,92675,San Juan Capistrano,Orange 
6017031502,95667,Placerville,El Dorado
6073009511,92124,San Diego,San Diego
6037139701,91436,Encino,Los Angeles
6065043247,92596,Winchester,Riverside 
6067009308,95624,Elk Grove,Sacramento 
6085506305,95117,San Jose,Santa Clara
6059042313,92629,Dana Point,Orange 
6075015900,94115,San Francisco,San Francisco
6037800504,90265,Malibu,Los Angeles
6081610900,94061,Redwood City,San Mateo
6059099305,92648,Huntington Beach,Orange 
6009000220,95252,Valley Springs,Calaveras 
6037910505,93550,Palmdale,Los Angeles
6037265303,90024,Los Angeles,Los Angeles
6079012200,93445,Oceano,San Luis Obispo
6037273700,90291,Venice,Los Angeles
6059062800,92661,Newport Beach,Orange 
6037267402,90025,Los Angeles,Los Angeles
6111007901,93065,Simi Valley,Ventura 
6073017502,92024,Encinitas,San Diego
6073017900,92008,Carlsbad,San Diego
6085509404,94040,Mountain View,Santa Clara
6059110102,90623,La Palma,Orange 
6093000400,96044,Hornbrook,Siskiyou 
6111002600,93001,Ventura,Ventura 
6001441927,94538,Fremont,Alameda 
6085512505,95020,Gilroy,Santa Clara
6111006900,91360,Thousand Oaks,Ventura 
6037571101,90713,Lakewood,Los Angeles
6059099233,92708,Fountain Valley,Orange 
6037403403,91789,Walnut,Los Angeles
6013303202,94513,Brentwood,Contra Costa
6061021802,95602,Auburn,Placer 
6077004307,95240,Lodi,San Joaquin
6013363000,94803,El Sobrante,Contra Costa
6071010023,92345,Hesperia,San Bernardino
6071009107,92372,Pinon Hills,San Bernardino
6083002304,93458,Santa Maria,Santa Barbara
6075031302,94132,San Francisco,San Francisco
6113010312,95691,West Sacramento,Yolo 
6113011300,95694,Winters,Yolo 
6059099602,92683,Westminster,Orange 
6037573902,90808,Long Beach,Los Angeles
6073013414,91910,Chula Vista,San Diego
6073006000,92103,San Diego,San Diego
6071009202,92358,Lytle Creek,San Bernardino
6065044931,92234,Cathedral City,Riverside 
6037700802,90211,Beverly Hills,Los Angeles
6001433500,94579,San Leandro,Alameda 
6037920031,91321,Newhall,Los Angeles
6007002300,95965,Oroville,Butte 
6065049100,92201,Indio,Riverside 
6075010100,94133,San Francisco,San Francisco
6029006003,93561,Tehachapi,Kern 
6037930401,91367,Woodland Hills,Los Angeles
6067008007,95628,Fair Oaks,Sacramento 
6037297400,90732,San Pedro,Los Angeles
6055201006,94503,American Canyon,Napa 
6001400500,94609,Oakland,Alameda 
6073008701,92111,San Diego,San Diego
6111008001,93065,Simi Valley,Ventura 
6081601100,94015,Daly City,San Mateo
6065941200,92262,Palm Springs,Riverside 
6075026004,94112,San Francisco,San Francisco
6037271300,90064,Los Angeles,Los Angeles
6067007414,95660,North Highlands,Sacramento 
6037480011,91775,San Gabriel,Los Angeles
6071000115,91708,Chino,San Bernardino
6037503703,90638,La Mirada,Los Angeles
6073016615,92071,Santee,San Diego
6111007512,93063,Simi Valley,Ventura 
6085500500,95126,San Jose,Santa Clara
6037181500,90041,Los Angeles,Los Angeles
6075010300,94133,San Francisco,San Francisco
6037554513,90703,Cerritos,Los Angeles
6079010300,93461,Shandon,San Luis Obispo
6073018514,92057,Oceanside,San Diego
6067007421,95843,Antelope,Sacramento 
6037271902,90066,Los Angeles,Los Angeles
6041106001,94903,San Rafael,Marin 
6005000102,95666,Pioneer,Amador 
6061020401,95603,Auburn,Placer 
6071009711,92308,Apple Valley,San Bernardino
6085512020,95136,San Jose,Santa Clara
6067005403,95825,Sacramento,Sacramento 
6067003300,95822,Sacramento,Sacramento 
6067005606,95864,Sacramento,Sacramento 
6075060700,94158,San Francisco,San Francisco
6007000202,95973,Chico,Butte 
6059052415,92630,Lake Forest,Orange 
6037134905,91371,Woodland Hills,Los Angeles
6073016901,92040,Lakeside,San Diego
6013359104,94547,Hercules,Contra Costa
6037571800,90807,Long Beach,Los Angeles
6029003803,93314,Bakersfield,Kern 
6085509107,94086,Sunnyvale,Santa Clara
6037910705,93552,Palmdale,Los Angeles
6085504320,95132,San Jose,Santa Clara
6037403304,91789,Walnut,Los Angeles
6001441301,94536,Fremont,Alameda 
6067007906,95608,Carmichael,Sacramento 
6059001601,92835,Fullerton,Orange 
6073008358,92126,San Diego,San Diego
6071002010,92336,Fontana,San Bernardino
6037462500,91104,Pasadena,Los Angeles
6085503509,95127,San Jose,Santa Clara
6081601902,94080,South San Francisco,San Mateo
6073019405,92083,Vista,San Diego
6001400600,94609,Oakland,Alameda 
6111008002,93063,Simi Valley,Ventura 
6053014700,95012,Castroville,Monterey 
6111004101,93033,Oxnard,Ventura 
6037571503,90807,Long Beach,Los Angeles
6073002702,92115,San Diego,San Diego
6059001403,92821,Brea,Orange 
6037401902,91711,Claremont,Los Angeles
6059011709,92870,Placentia,Orange 
6037273402,90291,Venice,Los Angeles
6085511911,95120,San Jose,Santa Clara
6065941400,92262,Palm Springs,Riverside 
6037106641,91344,Granada Hills,Los Angeles
6037113211,91311,Chatsworth,Los Angeles
6111003802,93033,Oxnard,Ventura 
6087100200,95062,Santa Cruz,Santa Cruz
6043000102,95306,Catheys Valley,Mariposa 
6111005503,93010,Camarillo,Ventura 
6073009603,92108,San Diego,San Diego
6071010412,92284,Yucca Valley,San Bernardino
6059052518,92618,Irvine,Orange 
6073019905,92081,Vista,San Diego
6073019303,92084,Vista,San Diego
6045011700,95482,Ukiah,Mendocino 
6073003214,91977,Spring Valley,San Diego
6037901010,93536,Lancaster,Los Angeles
6037430302,91016,Monrovia,Los Angeles
6001451202,94551,Livermore,Alameda 
6085505401,95051,Santa Clara,Santa Clara
6071002029,91701,Rancho Cucamonga,San Bernardino
6065043007,92883,Corona,Riverside 
6027000500,93526,Independence,Inyo 
6007003100,95966,Oroville,Butte 
6007002100,95969,Paradise,Butte 
6037276603,90293,Playa del Rey,Los Angeles
6073019904,92081,Vista,San Diego
6067007430,95843,Antelope,Sacramento 
6001444200,94560,Newark,Alameda 
6115041000,95901,Marysville,Yuba 
6055201200,94558,Napa,Napa 
6037702202,90405,Santa Monica,Los Angeles
6015000201,95531,Crescent City,Del Norte
6085512510,95020,Gilroy,Santa Clara
6111001002,93023,Ojai,Ventura 
6055200704,94558,Napa,Napa 
6017031100,95667,Placerville,El Dorado
6015000202,95531,Crescent City,Del Norte
6013389200,94530,El Cerrito,Contra Costa
6073018507,92057,Oceanside,San Diego
6085512314,95037,Morgan Hill,Santa Clara
6111003608,93035,Oxnard,Ventura 
6071000820,91784,Upland,San Bernardino
6059032015,92691,Mission Viejo,Orange 
6019005703,93611,Clovis,Fresno 
6001401200,94609,Oakland,Alameda 
6085503511,95148,San Jose,Santa Clara
6037463900,91105,Pasadena,Los Angeles
6037910603,93550,Palmdale,Los Angeles
6037301300,91202,Glendale,Los Angeles
6067002400,95818,Sacramento,Sacramento 
6037554514,90703,Cerritos,Los Angeles
6037216300,90036,Los Angeles,Los Angeles
6067008113,95621,Citrus Heights,Sacramento 
6089012702,96016,Cassel,Shasta 
6065041913,92882,Corona,Riverside 
6067004006,95831,Sacramento,Sacramento 
6059099407,92649,Huntington Beach,Orange 
6037108101,91326,Porter Ranch,Los Angeles
6111002102,93001,Ventura,Ventura 
6059011708,92831,Fullerton,Orange 
6037139600,91316,Encino,Los Angeles
6037271600,90066,Los Angeles,Los Angeles
6085503116,95136,San Jose,Santa Clara
6111003609,93035,Oxnard,Ventura 
6065044804,92264,Palm Springs,Riverside 
6065044516,92240,Desert Hot Springs,Riverside 
6073021206,91901,Alpine,San Diego
6037401303,91773,San Dimas,Los Angeles
6089011100,96001,Redding,Shasta 
6065041808,92882,Corona,Riverside 
6073006600,92110,San Diego,San Diego
6097150609,94954,Petaluma,Sonoma 
6073019502,92084,Vista,San Diego
6037650701,90503,Torrance,Los Angeles
6017031600,96150,South Lake Tahoe,El Dorado
6081601700,94080,South San Francisco,San Mateo
6037901011,93536,Lancaster,Los Angeles
6073020019,92078,San Marcos,San Diego
6067009502,95632,Galt,Sacramento 
6065041810,92881,Corona,Riverside 
6071002035,91730,Rancho Cucamonga,San Bernardino
6073016802,92021,El Cajon,San Diego
6065044926,92234,Cathedral City,Riverside 
6059063907,92626,Costa Mesa,Orange 
6071002018,91737,Rancho Cucamonga,San Bernardino
6111003801,93033,Oxnard,Ventura 
6071008402,92374,Redlands,San Bernardino
6073009304,92108,San Diego,San Diego
6073018614,92058,Oceanside,San Diego
6073016401,92021,El Cajon,San Diego
6109003100,95335,Long Barn,Tuolumne 
6087100300,95060,Santa Cruz,Santa Cruz
6065041806,92882,Corona,Riverside 
6085512053,95123,San Jose,Santa Clara
6075026200,94112,San Francisco,San Francisco
6037408626,91748,Rowland Heights,Los Angeles
6073020404,92029,Escondido,San Diego
6073019302,92056,Oceanside,San Diego
6001443301,94539,Fremont,Alameda 
6097151000,94952,Petaluma,Sonoma 
6085512039,95138,San Jose,Santa Clara
6029000909,93306,Bakersfield,Kern 
6065042217,92506,Riverside,Riverside 
6085503803,95133,San Jose,Santa Clara
6065045222,92236,Coachella,Riverside 
6059001708,92833,Fullerton,Orange 
6081601000,94015,Daly City,San Mateo
6019005515,93619,Clovis,Fresno 
6067001500,95816,Sacramento,Sacramento 
6073014804,91942,La Mesa,San Diego
6001432100,94577,San Leandro,Alameda 
6037574201,90815,Long Beach,Los Angeles
6085513500,95037,Morgan Hill,Santa Clara
6065045212,92201,Indio,Riverside 
6065050700,92563,Murrieta,Riverside 
6029003804,93312,Bakersfield,Kern 
6023000200,95501,Eureka,Humboldt 
6073020710,92025,Escondido,San Diego
6007001500,95938,Durham,Butte 
6071008709,92399,Yucaipa,San Bernardino
6065044522,92240,Desert Hot Springs,Riverside 
6085512042,95111,San Jose,Santa Clara
6001404900,94602,Oakland,Alameda 
6081601901,94080,South San Francisco,San Mateo
6085505302,95051,Santa Clara,Santa Clara
6037620601,90278,Redondo Beach,Los Angeles
6059052421,92620,Irvine,Orange 
6041104200,94949,Novato,Marin 
6111008500,93065,Simi Valley,Ventura 
6067008137,95610,Citrus Heights,Sacramento 
6067007429,95842,Sacramento,Sacramento 
6037143500,91604,Studio City,Los Angeles
6067009325,95624,Elk Grove,Sacramento 
6037214000,90036,Los Angeles,Los Angeles
6085503903,95127,San Jose,Santa Clara
6067009617,95758,Elk Grove,Sacramento 
6053013700,93955,Seaside,Monterey 
6065043809,92223,Beaumont,Riverside 
6037215102,90036,Los Angeles,Los Angeles
6037431800,91007,Arcadia,Los Angeles
6037651101,90505,Torrance,Los Angeles
6067009106,95826,Sacramento,Sacramento 
6057000801,95959,Nevada City,Nevada 
6037910714,93552,Palmdale,Los Angeles
6001441800,94536,Fremont,Alameda 
6033000100,48,Mendocino NTL Forest,Lake 
6067008132,95621,Citrus Heights,Sacramento 
6013357000,94553,Martinez,Contra Costa
6111007606,93021,Moorpark,Ventura 
6071002025,91701,Rancho Cucamonga,San Bernardino
6037910605,93550,Palmdale,Los Angeles
6075025200,94110,San Francisco,San Francisco
6073008503,92117,San Diego,San Diego
6059021812,92807,Anaheim,Orange 
6071007104,92313,Grand Terrace,San Bernardino
6097150305,95476,Sonoma,Sonoma 
6059110118,90630,Cypress,Orange 
6037143700,90068,Los Angeles,Los Angeles
6067008006,95628,Fair Oaks,Sacramento 
6071002019,91737,Rancho Cucamonga,San Bernardino
6111008004,93065,Simi Valley,Ventura 
6083001800,32,Los Padres NTL Forest,Santa Barbara
6089011702,96019,Shasta Lake,Shasta 
6077005210,95377,Tracy,San Joaquin
6089010200,96001,Redding,Shasta 
6013339001,94596,Walnut Creek,Contra Costa
6065040816,92879,Corona,Riverside 
6085504316,95131,San Jose,Santa Clara
6089011500,96002,Redding,Shasta 
6013337200,94518,Concord,Contra Costa
6013333200,94521,Concord,Contra Costa
6073000400,92103,San Diego,San Diego
6097151204,94931,Cotati,Sonoma 
6071007901,92346,Highland,San Bernardino
6059110202,92804,Anaheim,Orange 
6037574400,90815,Long Beach,Los Angeles
6037194401,90046,Los Angeles,Los Angeles
6111001201,93060,Santa Paula,Ventura 
6071010901,92352,Lake Arrowhead,San Bernardino
6037111204,91326,Porter Ranch,Los Angeles
6059063102,92627,Costa Mesa,Orange 
6067008134,95608,Carmichael,Sacramento 
6033000300,95453,Lakeport,Lake 
6001427100,94501,Alameda,Alameda 
6053010102,95076,Watsonville,Monterey 
6067008139,95610,Citrus Heights,Sacramento 
6111000702,93060,Santa Paula,Ventura 
6053013900,93955,Seaside,Monterey 
6075025402,94110,San Francisco,San Francisco
6045010600,95490,Willits,Mendocino 
6075022702,94107,San Francisco,San Francisco
6067004012,95831,Sacramento,Sacramento 
6067007017,95833,Sacramento,Sacramento 
6059110113,90720,Los Alamitos,Orange 
6059110012,90740,Seal Beach,Orange 
6037276400,90045,Los Angeles,Los Angeles
6073003207,91902,Bonita,San Diego
6053010604,93905,Salinas,Monterey 
6085509105,94041,Mountain View,Santa Clara
6059099412,92647,Huntington Beach,Orange 
6037215101,90036,Los Angeles,Los Angeles
6059099405,92647,Huntington Beach,Orange 
6083002006,93454,Santa Maria,Santa Barbara
6059011718,92870,Placentia,Orange 
6037577603,90803,Long Beach,Los Angeles
6065043274,92595,Wildomar,Riverside 
6087101000,95060,Santa Cruz,Santa Cruz
6037702102,90405,Santa Monica,Los Angeles
6097152905,95403,Santa Rosa,Sonoma 
6081606600,94402,San Mateo,San Mateo
6071000104,91709,Chino Hills,San Bernardino
6037910709,93552,Palmdale,Los Angeles
6065043240,92596,Winchester,Riverside 
6031000602,93230,Hanford,Kings 
6087123100,95076,Watsonville,Santa Cruz
6085504321,95132,San Jose,Santa Clara
6111003700,93033,Oxnard,Ventura 
6081610602,94025,Menlo Park,San Mateo
6073020020,92069,San Marcos,San Diego
6061021034,95678,Roseville,Placer 
6059110115,90623,La Palma,Orange 
6037574800,90815,Long Beach,Los Angeles
6019005904,93657,Sanger,Fresno 
6037701402,90403,Santa Monica,Los Angeles
6001450745,94588,Pleasanton,Alameda 
6085505403,95051,Santa Clara,Santa Clara
6073020025,92069,San Marcos,San Diego
6073003113,92114,San Diego,San Diego
6085509403,94040,Mountain View,Santa Clara
6085502301,95125,San Jose,Santa Clara
6085507806,95014,Cupertino,Santa Clara
6081603700,94066,San Bruno,San Mateo
6001451503,94550,Livermore,Alameda 
6073016806,92040,Lakeside,San Diego
6061020712,95661,Roseville,Placer 
6013359105,94547,Hercules,Contra Costa
6001450752,94588,Pleasanton,Alameda 
